# AI-GENERATED NEEDS-REVIEW
episode_id,scenario_id,planner_key,seed,source_run,source_file,mechanism_schema_version,mechanism_label,mechanism_confidence,mechanism_evidence_mode,mechanism_evidence_uri,mechanism_case_id,mechanism_caveat
classic_doorway_high--23--120febe9e96613d9,classic_doorway_high,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_high--23--120febe9e96613d9,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_doorway_high--24--4ff04c166617413c,classic_doorway_high,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_doorway_high--24--4ff04c166617413c,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_head_on_corridor_low--20--2b54f96c02bb4dcf,classic_head_on_corridor_low,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_head_on_corridor_low--20--2b54f96c02bb4dcf,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_head_on_corridor_medium--20--67144e97b773dac4,classic_head_on_corridor_medium,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_head_on_corridor_medium--20--67144e97b773dac4,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_low--20--292b8bbaa33e1669,classic_merging_low,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--20--292b8bbaa33e1669,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_low--21--1a3d70fde550ca44,classic_merging_low,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--21--1a3d70fde550ca44,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_low--22--4d6a289bad58ce71,classic_merging_low,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--22--4d6a289bad58ce71,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_low--23--69ac5af3b7a55c36,classic_merging_low,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--23--69ac5af3b7a55c36,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_low--24--1b88ef8f093fde57,classic_merging_low,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_low--24--1b88ef8f093fde57,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_medium--20--153c067dcbb6f9a3,classic_merging_medium,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--20--153c067dcbb6f9a3,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_medium--21--bdcea4dec20b06a8,classic_merging_medium,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--21--bdcea4dec20b06a8,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_medium--22--f1ebbedcac1116ba,classic_merging_medium,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--22--f1ebbedcac1116ba,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_medium--23--16b6d935900ebfd7,classic_merging_medium,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--23--16b6d935900ebfd7,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_merging_medium--24--81e376eb99c590cc,classic_merging_medium,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_merging_medium--24--81e376eb99c590cc,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_overtaking_low--20--922de735e2d2e4e0,classic_overtaking_low,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_overtaking_low--20--922de735e2d2e4e0,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_overtaking_medium--20--44fd0a33117b640a,classic_overtaking_medium,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_overtaking_medium--20--44fd0a33117b640a,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_overtaking_medium--21--41dc581c38d52816,classic_overtaking_medium,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_overtaking_medium--21--41dc581c38d52816,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--20--c82e667240e62f05,classic_t_intersection_low,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--20--c82e667240e62f05,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--21--56a4f2454691abd0,classic_t_intersection_low,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--21--56a4f2454691abd0,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--22--606bc77e02d84b78,classic_t_intersection_low,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--22--606bc77e02d84b78,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--23--571e6b3a70c8404a,classic_t_intersection_low,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--23--571e6b3a70c8404a,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_low--24--cd4ba0736ea4a788,classic_t_intersection_low,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_low--24--cd4ba0736ea4a788,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--20--3fee072e8a0cf831,classic_t_intersection_medium,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--20--3fee072e8a0cf831,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--21--ecf20fc305a73ed6,classic_t_intersection_medium,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--21--ecf20fc305a73ed6,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--22--a95b9b4d02563a12,classic_t_intersection_medium,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--22--a95b9b4d02563a12,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--23--74a9dbf50fe55bac,classic_t_intersection_medium,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--23--74a9dbf50fe55bac,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
classic_t_intersection_medium--24--4a2ab6388cbf39f7,classic_t_intersection_medium,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),classic_t_intersection_medium--24--4a2ab6388cbf39f7,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_frontal_approach--20--1e327f49b773b76e,francis2023_frontal_approach,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_frontal_approach--20--1e327f49b773b76e,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_frontal_approach--23--b313957efcee872f,francis2023_frontal_approach,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_frontal_approach--23--b313957efcee872f,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_frontal_approach--24--106fdc3a1a4153b3,francis2023_frontal_approach,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_frontal_approach--24--106fdc3a1a4153b3,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_pedestrian_obstruction--20--a17c6df0363ac74d,francis2023_pedestrian_obstruction,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_pedestrian_obstruction--20--a17c6df0363ac74d,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_pedestrian_obstruction--21--b49ed7c0370ba0b2,francis2023_pedestrian_obstruction,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_pedestrian_obstruction--21--b49ed7c0370ba0b2,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_pedestrian_obstruction--23--3865a968e357b9b2,francis2023_pedestrian_obstruction,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_pedestrian_obstruction--23--3865a968e357b9b2,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_pedestrian_obstruction--24--1538a09aa6c65355,francis2023_pedestrian_obstruction,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_pedestrian_obstruction--24--1538a09aa6c65355,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_robot_overtaking--20--8540ca7cc840fe26,francis2023_robot_overtaking,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_robot_overtaking--20--8540ca7cc840fe26,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_robot_overtaking--21--044312923bacc7a5,francis2023_robot_overtaking,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_robot_overtaking--21--044312923bacc7a5,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_robot_overtaking--22--5072b2544371f52a,francis2023_robot_overtaking,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_robot_overtaking--22--5072b2544371f52a,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_robot_overtaking--23--d30f34dd9eec987a,francis2023_robot_overtaking,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_robot_overtaking--23--d30f34dd9eec987a,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_blind_corner--20--92712edd2ff78452,francis2023_blind_corner,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_blind_corner--20--92712edd2ff78452,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_blind_corner--21--c7e230aeba134be2,francis2023_blind_corner,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_blind_corner--21--c7e230aeba134be2,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_blind_corner--22--b2c0e3e8f36a6b17,francis2023_blind_corner,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_blind_corner--22--b2c0e3e8f36a6b17,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_blind_corner--23--c46a2405e28788ab,francis2023_blind_corner,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_blind_corner--23--c46a2405e28788ab,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_blind_corner--24--d97f5591bace01e6,francis2023_blind_corner,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_blind_corner--24--d97f5591bace01e6,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_narrow_hallway--20--244bb03cdaae53d3,francis2023_narrow_hallway,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_hallway--20--244bb03cdaae53d3,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_hallway--21--7dbcc3dcba39e9b4,francis2023_narrow_hallway,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_hallway--21--7dbcc3dcba39e9b4,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_hallway--22--d2c0ec8f787dc805,francis2023_narrow_hallway,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_hallway--22--d2c0ec8f787dc805,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_hallway--23--361c041be8d378c0,francis2023_narrow_hallway,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_hallway--23--361c041be8d378c0,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_hallway--24--1b894ffb36481c5c,francis2023_narrow_hallway,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,time_budget_artifact,weak_hypothesis,paired_trace,outcome.timeout_event,francis2023_narrow_hallway--24--1b894ffb36481c5c,timeout with moderate path_efficiency=1.0000; may be time budget constraint rather than deadlock
francis2023_narrow_doorway--20--20da1198ef618fa8,francis2023_narrow_doorway,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_doorway--20--20da1198ef618fa8,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_doorway--21--11e9227c8f7f3fd8,francis2023_narrow_doorway,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_doorway--21--11e9227c8f7f3fd8,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_doorway--22--3b165ff0c13f7980,francis2023_narrow_doorway,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_doorway--22--3b165ff0c13f7980,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_doorway--23--8e79aab90a9458fd,francis2023_narrow_doorway,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_doorway--23--8e79aab90a9458fd,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_narrow_doorway--24--3e2792980116eef3,francis2023_narrow_doorway,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_narrow_doorway--24--3e2792980116eef3,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_entering_elevator--24--82d1db91d35e6425,francis2023_entering_elevator,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_entering_elevator--24--82d1db91d35e6425,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_exiting_elevator--24--c1ac344875d6ac0e,francis2023_exiting_elevator,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_exiting_elevator--24--c1ac344875d6ac0e,collision with 1.0 event(s); clearance tradeoff derived from collision evidence
francis2023_join_group--20--e4419d09279958f9,francis2023_join_group,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_join_group--20--e4419d09279958f9,timeout with stalled_time=26.4s; robot stalled before timeout
francis2023_join_group--21--5d098c5ca1dbec28,francis2023_join_group,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--21--5d098c5ca1dbec28,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--22--51691fd2ec66fb99,francis2023_join_group,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--22--51691fd2ec66fb99,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--23--374d50d2fc123416,francis2023_join_group,prediction_mpc,23,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--23--374d50d2fc123416,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_join_group--24--0c1f90c425c10701,francis2023_join_group,prediction_mpc,24,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_join_group--24--0c1f90c425c10701,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--20--e19e8c1964d1e901,francis2023_leave_group,prediction_mpc,20,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--20--e19e8c1964d1e901,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
francis2023_leave_group--21--e22430b7c04f4d1a,francis2023_leave_group,prediction_mpc,21,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,static_deadlock_or_local_minimum,supported_hypothesis,paired_trace,outcome.timeout_event,francis2023_leave_group--21--e22430b7c04f4d1a,timeout with stalled_time=24.7s; robot stalled before timeout
francis2023_leave_group--22--f85df2c573ec80fb,francis2023_leave_group,prediction_mpc,22,prediction_mpc__differential_drive,output/issue4206-trace-rerun/13334/runs/prediction_mpc__differential_drive/episodes.jsonl,failure_mechanism_taxonomy.v1,proxemic_or_clearance_tradeoff,supported_hypothesis,paired_trace,event_ledger.collision_events(1.0),francis2023_leave_group--22--f85df2c573ec80fb,collision with late_evasive and clearance_breach surrogate events indicates insufficient clearance response
